noise_type,noise_label,amount,amount_level,param_label,feature,feature_group,model,rmse,r2,rmse_delta,rmse_pct
salt_pepper,Salt & Pepper,0.05,3,p (fraction),TopographyDrainage,Physical / Environmental,Linear Regression,0.004819916094968861,0.9906722379581436,0.00481991609496875,4347430716528974.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),TopographyDrainage,Physical / Environmental,XGBoost,0.01102750235788051,0.951173811799805,9.768307414431514e-05,0.8937300023767972
salt_pepper,Salt & Pepper,0.05,3,p (fraction),RiverManagement,Infrastructure,Linear Regression,0.004919879286663188,0.9902813174547075,0.004919879286663077,4437594744601543.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),RiverManagement,Infrastructure,XGBoost,0.011083381274817467,0.9506777308144324,0.00015356199108127258,1.4049819772388745
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Deforestation,Human / Land Use,Linear Regression,0.0052802066958040645,0.9888056121655804,0.0052802066958039535,4762600079889752.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Deforestation,Human / Land Use,XGBoost,0.01101955099539575,0.9512441985003524,8.973171165955508e-05,0.8209807438726622
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Urbanization,Human / Land Use,Linear Regression,0.005299803165258359,0.9887223663505793,0.005299803165258248,4780275552151613.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Urbanization,Human / Land Use,XGBoost,0.01114321738952581,0.9501437386358482,0.00021339810578961498,1.952439470862578
salt_pepper,Salt & Pepper,0.05,3,p (fraction),ClimateChange,Socio-Political,Linear Regression,0.00527092634028313,0.988844927521805,0.005270926340283019,4754229456447960.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),ClimateChange,Socio-Political,XGBoost,0.011218486391158298,0.949467936518777,0.0002886671074221036,2.641096800673058
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DamsQuality,Infrastructure,Linear Regression,0.004863693243936043,0.9905020286772012,0.004863693243935932,4386916491457848.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DamsQuality,Infrastructure,XGBoost,0.010973956982791539,0.9516468235786033,4.413769905534451e-05,0.4038282601892819
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Siltation,Physical / Environmental,Linear Regression,0.004843301747378441,0.990581504019677,0.00484330174737833,4368523926785808.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Siltation,Physical / Environmental,XGBoost,0.011060011203516767,0.9508855103146391,0.00013019191978057287,1.1911626020596813
salt_pepper,Salt & Pepper,0.05,3,p (fraction),AgriculturalPractices,Human / Land Use,Linear Regression,0.004764721713980345,0.990884645080521,0.004764721713980234,4297646914786086.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),AgriculturalPractices,Human / Land Use,XGBoost,0.011038387532599156,0.9510773722102895,0.00010856824886296135,0.9933215366562669
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Encroachments,Human / Land Use,Linear Regression,0.0049056138544672735,0.9903375953429705,0.0049056138544671625,4424727720178065.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Encroachments,Human / Land Use,XGBoost,0.011145859597438393,0.9501200926418378,0.00021604031370219857,1.97661377643884
salt_pepper,Salt & Pepper,0.05,3,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.004875271111474994,0.9904567556166143,0.004875271111474883,4397359407056166.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011071977722162243,0.9507791727356959,0.0001421584384260488,1.3006476569798697
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DrainageSystems,Infrastructure,Linear Regression,0.004808440332397416,0.990716602113279,0.004808440332397305,4337079896781142.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DrainageSystems,Infrastructure,XGBoost,0.011165643055869484,0.9499428657841058,0.00023582377213328919,2.157618218667165
salt_pepper,Salt & Pepper,0.05,3,p (fraction),CoastalVulnerability,Physical / Environmental,Linear Regression,0.00493616099111003,0.9902168855694686,0.004936160991109919,4452280390707195.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),CoastalVulnerability,Physical / Environmental,XGBoost,0.011074173062531105,0.9507596518904673,0.00014435377879491035,1.3207334453343786
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Landslides,Physical / Environmental,Linear Regression,0.00482512432262684,0.990652068579759,0.004825124322626729,4352128393511901.5
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Landslides,Physical / Environmental,XGBoost,0.011115491017272222,0.9503915330499613,0.00018567173353602716,1.6987630693245832
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Watersheds,Physical / Environmental,Linear Regression,0.004819990821572733,0.9906719487259792,0.004819990821572622,4347498117854353.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),Watersheds,Physical / Environmental,XGBoost,0.011192165008408281,0.9497047801346394,0.00026234572467208686,2.400275044459911
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.00529820749530222,0.9887291562903548,0.005298207495302109,4778836302080850.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),DeterioratingInfrastructure,Infrastructure,XGBoost,0.011143738115959083,0.9501390789260277,0.00021391883222288827,1.9572037439009085
salt_pepper,Salt & Pepper,0.05,3,p (fraction),PopulationScore,Human / Land Use,Linear Regression,0.005940646908450949,0.9858301261944306,0.005940646908450838,5358298845245668.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),PopulationScore,Human / Land Use,XGBoost,0.011080295494366114,0.9507051911179679,0.00015047621062991984,1.376749301370716
salt_pepper,Salt & Pepper,0.05,3,p (fraction),WetlandLoss,Physical / Environmental,Linear Regression,0.005306950313382425,0.9886919285154565,0.005306950313382314,4786722081650869.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),WetlandLoss,Physical / Environmental,XGBoost,0.011166054480029183,0.949939176772428,0.00023623519629298838,2.161382454369684
salt_pepper,Salt & Pepper,0.05,3,p (fraction),InadequatePlanning,Socio-Political,Linear Regression,0.004821238871929965,0.9906671174367159,0.004821238871929854,4348623824682418.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),InadequatePlanning,Socio-Political,XGBoost,0.01111625476835524,0.9503847155693892,0.00018643548461904497,1.7057508434422604
salt_pepper,Salt & Pepper,0.05,3,p (fraction),PoliticalFactors,Socio-Political,Linear Regression,0.004818218357430178,0.9906788079076841,0.004818218357430067,4345899404327922.0
salt_pepper,Salt & Pepper,0.05,3,p (fraction),PoliticalFactors,Socio-Political,XGBoost,0.011151271353740472,0.9500716435413616,0.00022145207000427714,2.0261274615382026
salt_pepper,Salt & Pepper,0.1,4,p (fraction),MonsoonIntensity,Physical / Environmental,Linear Regression,0.006931162839875694,0.9807109558731595,0.006931162839875583,6251716759715642.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),MonsoonIntensity,Physical / Environmental,XGBoost,0.011249924633297605,0.9491843215707493,0.0003201053495614104,2.9287341469381296
salt_pepper,Salt & Pepper,0.1,4,p (fraction),TopographyDrainage,Physical / Environmental,Linear Regression,0.006915814286018132,0.9807962896444278,0.006915814286018021,6237872789575930.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),TopographyDrainage,Physical / Environmental,XGBoost,0.011199577241894333,0.9496381400592535,0.0002697579581581386,2.468091659663067
salt_pepper,Salt & Pepper,0.1,4,p (fraction),RiverManagement,Infrastructure,Linear Regression,0.007020083175818455,0.9802128604007796,0.007020083175818344,6331920437992358.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),RiverManagement,Infrastructure,XGBoost,0.01107647462706573,0.9507391823502118,0.00014665534332953568,1.3417911085479883
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Deforestation,Human / Land Use,Linear Regression,0.007276103441292068,0.978743281004785,0.007276103441291957,6562843620936500.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Deforestation,Human / Land Use,XGBoost,0.011125555546898832,0.9503016563321516,0.0001957362631626377,1.7908462901477011
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Urbanization,Human / Land Use,Linear Regression,0.00737174793664002,0.9781807682077492,0.007371747936639909,6649112304612683.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Urbanization,Human / Land Use,XGBoost,0.011128723676520909,0.9502733479547337,0.00019890439278471422,1.8198324018100485
salt_pepper,Salt & Pepper,0.1,4,p (fraction),ClimateChange,Socio-Political,Linear Regression,0.007216241535300139,0.9790916084593881,0.007216241535300028,6508849841017606.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),ClimateChange,Socio-Political,XGBoost,0.011216602777817504,0.9494849040266682,0.0002867834940813094,2.623863090838559
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DamsQuality,Infrastructure,Linear Regression,0.006902443890721754,0.9808704712198238,0.006902443890721643,6225813063626699.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DamsQuality,Infrastructure,XGBoost,0.01115617875232779,0.9500276894035,0.00022635946859159498,2.0710266356226286
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Siltation,Physical / Environmental,Linear Regression,0.006882938745726569,0.9809784321233233,0.006882938745726458,6208219963495572.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Siltation,Physical / Environmental,XGBoost,0.011115561482341316,0.9503909040763737,0.0001857421986051211,1.699407774120378
salt_pepper,Salt & Pepper,0.1,4,p (fraction),AgriculturalPractices,Human / Land Use,Linear Regression,0.006850352377773174,0.9811581159904154,0.006850352377773063,6178827962848801.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),AgriculturalPractices,Human / Land Use,XGBoost,0.011267255803286764,0.9490276318913025,0.0003374365195505692,3.0873019104047037
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Encroachments,Human / Land Use,Linear Regression,0.007043716347706049,0.9800794089858399,0.007043716347705938,6353236903957478.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Encroachments,Human / Land Use,XGBoost,0.011205035996017115,0.9495890346328739,0.00027521671228092,2.518035341082431
salt_pepper,Salt & Pepper,0.1,4,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.006932139079879831,0.9807055218462614,0.00693213907987972,6252597301139407.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.011123894277538678,0.9503164971499658,0.0001940749938024837,1.7756468681167623
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DrainageSystems,Infrastructure,Linear Regression,0.006855471111088708,0.9811299473335099,0.006855471111088597,6183444918415497.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DrainageSystems,Infrastructure,XGBoost,0.011044236228370856,0.9510255151125996,0.00011441694463466129,1.0468329042266613
salt_pepper,Salt & Pepper,0.1,4,p (fraction),CoastalVulnerability,Physical / Environmental,Linear Regression,0.006990784212830316,0.9803776826262669,0.006990784212830205,6305493585502115.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),CoastalVulnerability,Physical / Environmental,XGBoost,0.011165547978794084,0.9499437182680401,0.000235728695057889,2.1567483316824676
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Landslides,Physical / Environmental,Linear Regression,0.006892432503691946,0.9809259223710076,0.006892432503691835,6216783070027044.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Landslides,Physical / Environmental,XGBoost,0.01117009353705681,0.9499029535764008,0.00024027425332061488,2.198336926559693
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Watersheds,Physical / Environmental,Linear Regression,0.00686506156616391,0.9810771139176843,0.0068650615661637986,6192095243059725.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),Watersheds,Physical / Environmental,XGBoost,0.011092535631371,0.9505962213740247,0.00016271634763480487,1.4887377678506568
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.007325580017798672,0.9784532121683268,0.007325580017798561,6607470121526009.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),DeterioratingInfrastructure,Infrastructure,XGBoost,0.011246629674553631,0.9492140837335304,0.0003168103908174364,2.898587639860222
salt_pepper,Salt & Pepper,0.1,4,p (fraction),PopulationScore,Human / Land Use,Linear Regression,0.007910642626860776,0.9748740765392463,0.007910642626860665,7135180377807070.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),PopulationScore,Human / Land Use,XGBoost,0.011185403114171114,0.9497655348182755,0.00025558383043491895,2.3384085665097243
salt_pepper,Salt & Pepper,0.1,4,p (fraction),WetlandLoss,Physical / Environmental,Linear Regression,0.0072803546299883195,0.9787184345403879,0.0072803546299882085,6566678075303690.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),WetlandLoss,Physical / Environmental,XGBoost,0.011134374108620903,0.9502228393052379,0.0002045548248847083,1.871529799116535
salt_pepper,Salt & Pepper,0.1,4,p (fraction),InadequatePlanning,Socio-Political,Linear Regression,0.006856470340536372,0.981124446067104,0.006856470340536261,6184346195680088.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),InadequatePlanning,Socio-Political,XGBoost,0.011189192009466139,0.9497314966413507,0.0002593727257299439,2.37307423843591
salt_pepper,Salt & Pepper,0.1,4,p (fraction),PoliticalFactors,Socio-Political,Linear Regression,0.006877231964841341,0.981009961364742,0.00687723196484123,6203072605320844.0
salt_pepper,Salt & Pepper,0.1,4,p (fraction),PoliticalFactors,Socio-Political,XGBoost,0.011316696800882438,0.9485793144024525,0.00038687751714624324,3.539651545034466
mnar,MNAR Missingness,0.05,0,p (miss rate),MonsoonIntensity,Physical / Environmental,Linear Regression,0.00022798092544487722,0.9999791312937139,0.00022798092544476636,205632475448248.5
mnar,MNAR Missingness,0.05,0,p (miss rate),MonsoonIntensity,Physical / Environmental,XGBoost,0.010918411232338736,0.9521350733908213,-1.1408051397458416e-05,-0.10437548052083387
mnar,MNAR Missingness,0.05,0,p (miss rate),TopographyDrainage,Physical / Environmental,Linear Regression,0.00022743334368227847,0.9999792314213842,0.0002274333436821676,205138571876562.28
mnar,MNAR Missingness,0.05,0,p (miss rate),TopographyDrainage,Physical / Environmental,XGBoost,0.010956545046456578,0.9518001419319607,2.6725762720383392e-05,0.24452154264025114
mnar,MNAR Missingness,0.05,0,p (miss rate),RiverManagement,Infrastructure,Linear Regression,0.00022010801015722592,0.9999805477340995,0.00022010801015711506,198531324084660.75
mnar,MNAR Missingness,0.05,0,p (miss rate),RiverManagement,Infrastructure,XGBoost,0.010964911134864884,0.9517265059044069,3.5091851128689344e-05,0.32106524561578775
mnar,MNAR Missingness,0.05,0,p (miss rate),Deforestation,Human / Land Use,Linear Regression,0.00021758253021159676,0.9999809915568769,0.0002175825302114859,196253411176370.34
mnar,MNAR Missingness,0.05,0,p (miss rate),Deforestation,Human / Land Use,XGBoost,0.010803622856613843,0.953136218208569,-0.00012619642712235167,-1.1546067125751536
mnar,MNAR Missingness,0.05,0,p (miss rate),Urbanization,Human / Land Use,Linear Regression,0.0002284411641822243,0.9999790469508533,0.00022844116418211345,206047598032180.6
mnar,MNAR Missingness,0.05,0,p (miss rate),Urbanization,Human / Land Use,XGBoost,0.01081890395135156,0.9530035522758861,-0.00011091533238463507,-1.0147956659235844
mnar,MNAR Missingness,0.05,0,p (miss rate),ClimateChange,Socio-Political,Linear Regression,0.00023338302857361603,0.9999781305911017,0.00023338302857350517,210505022731851.94
mnar,MNAR Missingness,0.05,0,p (miss rate),ClimateChange,Socio-Political,XGBoost,0.010804715122701565,0.9531267417009457,-0.00012510416103462922,-1.1446132620032143
mnar,MNAR Missingness,0.05,0,p (miss rate),DamsQuality,Infrastructure,Linear Regression,0.0002353057503305744,0.9999777687653285,0.00023530575033046353,212239264461550.22
mnar,MNAR Missingness,0.05,0,p (miss rate),DamsQuality,Infrastructure,XGBoost,0.011007964054913185,0.9513466770062649,7.81447711769908e-05,0.7149685566464205
mnar,MNAR Missingness,0.05,0,p (miss rate),Siltation,Physical / Environmental,Linear Regression,0.00022442689510743566,0.9999797768732219,0.0002244268951073248,202426838596478.88
mnar,MNAR Missingness,0.05,0,p (miss rate),Siltation,Physical / Environmental,XGBoost,0.010900124438355897,0.9522952730819254,-2.9694845380297263e-05,-0.2716865174933297
mnar,MNAR Missingness,0.05,0,p (miss rate),AgriculturalPractices,Human / Land Use,Linear Regression,0.00023504264862687254,0.9999778184522207,0.00023504264862676168,212001954017611.47
mnar,MNAR Missingness,0.05,0,p (miss rate),AgriculturalPractices,Human / Land Use,XGBoost,0.010986676909839534,0.9515346661627252,5.685762610333975e-05,0.5202064611255295
mnar,MNAR Missingness,0.05,0,p (miss rate),Encroachments,Human / Land Use,Linear Regression,0.00023545429540240811,0.9999777406879636,0.00023545429540229725,212373247998888.78
mnar,MNAR Missingness,0.05,0,p (miss rate),Encroachments,Human / Land Use,XGBoost,0.010985168848354135,0.9515479702195858,5.534956461794062e-05,0.5064087811616608
mnar,MNAR Missingness,0.05,0,p (miss rate),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.0002390324846278851,0.9999770589995343,0.00023903248462777424,215600675498016.75
mnar,MNAR Missingness,0.05,0,p (miss rate),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010964758879879577,0.9517278465133758,3.493959614338238e-05,0.3196722218030928
mnar,MNAR Missingness,0.05,0,p (miss rate),DrainageSystems,Infrastructure,Linear Regression,0.0002177131915203555,0.9999809687203579,0.00021771319152024464,196371264055127.4
mnar,MNAR Missingness,0.05,0,p (miss rate),DrainageSystems,Infrastructure,XGBoost,0.010939578129742104,0.9519493075245257,9.75884600590976e-06,0.08928643514198933
mnar,MNAR Missingness,0.05,0,p (miss rate),CoastalVulnerability,Physical / Environmental,Linear Regression,0.0002149084942138812,0.9999814559040976,0.00021490849421377034,193841504826857.78
mnar,MNAR Missingness,0.05,0,p (miss rate),CoastalVulnerability,Physical / Environmental,XGBoost,0.010937972742139049,0.951963409407604,8.153458402854197e-06,0.07459829107135117
mnar,MNAR Missingness,0.05,0,p (miss rate),Landslides,Physical / Environmental,Linear Regression,0.0002585157424629591,0.9999731667985056,0.0002585157424628482,233174034017404.75
mnar,MNAR Missingness,0.05,0,p (miss rate),Landslides,Physical / Environmental,XGBoost,0.010896230064956667,0.952329354680357,-3.3589218779528016e-05,-0.30731723835095326
mnar,MNAR Missingness,0.05,0,p (miss rate),Watersheds,Physical / Environmental,Linear Regression,0.00022181442918466074,0.9999802449519685,0.00022181442918454988,200070466747929.0
mnar,MNAR Missingness,0.05,0,p (miss rate),Watersheds,Physical / Environmental,XGBoost,0.010942595404476958,0.9519227978853718,1.2776120740763675e-05,0.1168923328839921
mnar,MNAR Missingness,0.05,0,p (miss rate),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.00023851619845264622,0.9999771579930276,0.00023851619845253536,215134999678660.53
mnar,MNAR Missingness,0.05,0,p (miss rate),DeterioratingInfrastructure,Infrastructure,XGBoost,0.010857417264188795,0.9526683592626644,-7.240201954739935e-05,-0.6624265019197079
mnar,MNAR Missingness,0.05,0,p (miss rate),PopulationScore,Human / Land Use,Linear Regression,0.00022289916642188404,0.999980051263637,0.00022289916642177318,201048869668550.38
mnar,MNAR Missingness,0.05,0,p (miss rate),PopulationScore,Human / Land Use,XGBoost,0.010910371785912693,0.9522055352619138,-1.9447497823501733e-05,-0.17793064385282223
mnar,MNAR Missingness,0.05,0,p (miss rate),WetlandLoss,Physical / Environmental,Linear Regression,0.00022564119935463252,0.9999795574390586,0.00022564119935452166,203522107368685.5
mnar,MNAR Missingness,0.05,0,p (miss rate),WetlandLoss,Physical / Environmental,XGBoost,0.01088469819857759,0.9524302043519564,-4.5121085158604524e-05,-0.4128255370676226
mnar,MNAR Missingness,0.05,0,p (miss rate),InadequatePlanning,Socio-Political,Linear Regression,0.0002217850619511267,0.9999802501825813,0.00022178506195101583,200043978317298.7
mnar,MNAR Missingness,0.05,0,p (miss rate),InadequatePlanning,Socio-Political,XGBoost,0.010896631286312592,0.9523258439554592,-3.318799742360254e-05,-0.3036463509784374
mnar,MNAR Missingness,0.05,0,p (miss rate),PoliticalFactors,Socio-Political,Linear Regression,0.0002331410068110573,0.9999781759254049,0.00023314100681094644,210286725810518.66
mnar,MNAR Missingness,0.05,0,p (miss rate),PoliticalFactors,Socio-Political,XGBoost,0.010842357503161272,0.9527995707349726,-8.746178057492289e-05,-0.8002125040170417
mnar,MNAR Missingness,0.1,1,p (miss rate),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0004612004999327208,0.999914596033615,0.00046120049993260995,415990067125545.56
mnar,MNAR Missingness,0.1,1,p (miss rate),MonsoonIntensity,Physical / Environmental,XGBoost,0.010914611186387433,0.952168385429427,-1.5208097348761926e-05,-0.13914317294698458
mnar,MNAR Missingness,0.1,1,p (miss rate),TopographyDrainage,Physical / Environmental,Linear Regression,0.00044569089490135793,0.9999202435112718,0.00044569089490124707,402000833291171.75
mnar,MNAR Missingness,0.1,1,p (miss rate),TopographyDrainage,Physical / Environmental,XGBoost,0.010954727123095788,0.9518161353638839,2.4907839359593342e-05,0.22788884896438077
mnar,MNAR Missingness,0.1,1,p (miss rate),RiverManagement,Infrastructure,Linear Regression,0.0004469699173780744,0.9999197850917029,0.00044696991737796355,403154476112509.0
mnar,MNAR Missingness,0.1,1,p (miss rate),RiverManagement,Infrastructure,XGBoost,0.010944618551440398,0.951905018513365,1.4799267704203659e-05,0.13540267519541963
mnar,MNAR Missingness,0.1,1,p (miss rate),Deforestation,Human / Land Use,Linear Regression,0.00044608743670090673,0.9999201015256424,0.00044608743670079587,402358503002797.25
mnar,MNAR Missingness,0.1,1,p (miss rate),Deforestation,Human / Land Use,XGBoost,0.010958026833244412,0.9517871037447977,2.8207549508217286e-05,0.25807882798383247
mnar,MNAR Missingness,0.1,1,p (miss rate),Urbanization,Human / Land Use,Linear Regression,0.00044131774054318335,0.9999218009865323,0.0004413177405430725,398056369277639.25
mnar,MNAR Missingness,0.1,1,p (miss rate),Urbanization,Human / Land Use,XGBoost,0.010883955445412763,0.9524366962932311,-4.586383832343166e-05,-0.41962119530812403
mnar,MNAR Missingness,0.1,1,p (miss rate),ClimateChange,Socio-Political,Linear Regression,0.0004550722469216508,0.9999168505840692,0.00045507224692153996,410462552775908.3
mnar,MNAR Missingness,0.1,1,p (miss rate),ClimateChange,Socio-Political,XGBoost,0.010978044780355358,0.951610793765314,4.822549661916316e-05,0.4412286732949348
mnar,MNAR Missingness,0.1,1,p (miss rate),DamsQuality,Infrastructure,Linear Regression,0.0004641707064493334,0.9999134924604518,0.00046417070644922255,418669111073682.94
mnar,MNAR Missingness,0.1,1,p (miss rate),DamsQuality,Infrastructure,XGBoost,0.01083552004035943,0.9528590835149275,-9.4299243376764e-05,-0.862770380083807
mnar,MNAR Missingness,0.1,1,p (miss rate),Siltation,Physical / Environmental,Linear Regression,0.00044135977282102305,0.999921786090058,0.0004413597728209122,398094281227176.44
mnar,MNAR Missingness,0.1,1,p (miss rate),Siltation,Physical / Environmental,XGBoost,0.010936570427528595,0.9519757257840069,6.751143792400882e-06,0.06176811909824281
mnar,MNAR Missingness,0.1,1,p (miss rate),AgriculturalPractices,Human / Land Use,Linear Regression,0.00045384767973369105,0.9999172974803552,0.0004538476797335802,409358027115607.56
mnar,MNAR Missingness,0.1,1,p (miss rate),AgriculturalPractices,Human / Land Use,XGBoost,0.010895572578424098,0.952335107470356,-3.424670531209685e-05,-0.31333276811865207
mnar,MNAR Missingness,0.1,1,p (miss rate),Encroachments,Human / Land Use,Linear Regression,0.000458544946855778,0.999915576699652,0.00045854494685566713,413594831858250.0
mnar,MNAR Missingness,0.1,1,p (miss rate),Encroachments,Human / Land Use,XGBoost,0.010912135478473492,0.9521900817912525,-1.768380526270298e-05,-0.1617941230649336
mnar,MNAR Missingness,0.1,1,p (miss rate),IneffectiveDisasterPreparedness,Socio-Political,Linear Regression,0.0004580342065074229,0.9999157646610412,0.000458034206507312,413134158221020.7
mnar,MNAR Missingness,0.1,1,p (miss rate),IneffectiveDisasterPreparedness,Socio-Political,XGBoost,0.010844175167913063,0.9527837435962669,-8.564411582313164e-05,-0.7835821764278565
mnar,MNAR Missingness,0.1,1,p (miss rate),DrainageSystems,Infrastructure,Linear Regression,0.0004503345843845269,0.9999185728745129,0.00045033458438441606,406189312488605.3
mnar,MNAR Missingness,0.1,1,p (miss rate),DrainageSystems,Infrastructure,XGBoost,0.010932578733852625,0.9520107757495122,2.7594501164299873e-06,0.025246987574040754
mnar,MNAR Missingness,0.1,1,p (miss rate),CoastalVulnerability,Physical / Environmental,Linear Regression,0.00044053468932020326,0.999922078244854,0.0004405346893200924,397350078779563.4
mnar,MNAR Missingness,0.1,1,p (miss rate),CoastalVulnerability,Physical / Environmental,XGBoost,0.010937536310956595,0.9519672427043724,7.71702722040038e-06,0.07060525906300648
mnar,MNAR Missingness,0.1,1,p (miss rate),Landslides,Physical / Environmental,Linear Regression,0.0004778213685314524,0.9999083294920489,0.00047782136853134153,430981629895060.06
mnar,MNAR Missingness,0.1,1,p (miss rate),Landslides,Physical / Environmental,XGBoost,0.010946908817929382,0.951884887734229,1.7089534193187594e-05,0.156356969402204
mnar,MNAR Missingness,0.1,1,p (miss rate),Watersheds,Physical / Environmental,Linear Regression,0.0004366030332001031,0.9999234629006137,0.0004366030331999922,393803833939078.56
mnar,MNAR Missingness,0.1,1,p (miss rate),Watersheds,Physical / Environmental,XGBoost,0.01101245872816083,0.9513069375170973,8.263944442463492e-05,0.756091590165669
mnar,MNAR Missingness,0.1,1,p (miss rate),DeterioratingInfrastructure,Infrastructure,Linear Regression,0.0004800613802556731,0.9999074679804173,0.0004800613802555622,433002058380408.06
mnar,MNAR Missingness,0.1,1,p (miss rate),DeterioratingInfrastructure,Infrastructure,XGBoost,0.010932518330572884,0.9520113060358426,2.699046836689145e-06,0.024694340927533767
mnar,MNAR Missingness,0.1,1,p (miss rate),PopulationScore,Human / Land Use,Linear Regression,0.0004438797860236884,0.9999208903909713,0.00044387978602357755,400367263284843.75
mnar,MNAR Missingness,0.1,1,p (miss rate),PopulationScore,Human / Land Use,XGBoost,0.010904343509549531,0.952258336147374,-2.547577418666319e-05,-0.2330850449153509
mnar,MNAR Missingness,0.1,1,p (miss rate),WetlandLoss,Physical / Environmental,Linear Regression,0.00046663554528704243,0.9999125712765875,0.00046663554528693157,420892327383513.56
mnar,MNAR Missingness,0.1,1,p (miss rate),WetlandLoss,Physical / Environmental,XGBoost,0.010959510170979408,0.9517740501449455,2.9690887243213546e-05,0.2716503033805346
mnar,MNAR Missingness,0.1,1,p (miss rate),InadequatePlanning,Socio-Political,Linear Regression,0.00041508362696354733,0.9999308217282599,0.00041508362696343647,374393926000655.4
mnar,MNAR Missingness,0.1,1,p (miss rate),InadequatePlanning,Socio-Political,XGBoost,0.01090806802456857,0.9522257170518202,-2.175125916762527e-05,-0.1990084062962652
mnar,MNAR Missingness,0.1,1,p (miss rate),PoliticalFactors,Socio-Political,Linear Regression,0.00044490338090846923,0.9999205251138852,0.00044490338090835837,401290517498339.94
mnar,MNAR Missingness,0.1,1,p (miss rate),PoliticalFactors,Socio-Political,XGBoost,0.010934368700525807,0.9519950601262899,4.549416789612765e-06,0.04162389762822881
mnar,MNAR Missingness,0.2,2,p (miss rate),MonsoonIntensity,Physical / Environmental,Linear Regression,0.0009604983019968507,0.9996295823219683,0.0009604983019967397,866342844771372.0
mnar,MNAR Missingness,0.2,2,p (miss rate),MonsoonIntensity,Physical / Environmental,XGBoost,0.011078660024487251,0.9507197420341085,0.00014884074075105676,1.361785926072309
